Province_Name,Commodity_Name,Bulan,Harga_Bulan_Ini,Harga_Bulan_Lalu,Pertumbuhan_MoM_%,Status_Volatilitas,MA_3_Bulan
DKI Jakarta,Bawang Merah,2022-01,31973.21,,,Data Awal (Baseline),31973.21
DKI Jakarta,Bawang Merah,2022-02,40298.0,31973.21,26.04,Lonjakan Ekstrem (Inflasi Tinggi),36135.6
DKI Jakarta,Bawang Merah,2022-03,38867.86,40298.0,-3.55,Fluktuasi Normal,37046.36
DKI Jakarta,Bawang Merah,2022-04,39465.22,38867.86,1.54,Fluktuasi Normal,39543.69
DKI Jakarta,Bawang Merah,2022-05,48877.5,39465.22,23.85,Lonjakan Ekstrem (Inflasi Tinggi),42403.53
DKI Jakarta,Bawang Merah,2022-06,59430.77,48877.5,21.59,Lonjakan Ekstrem (Inflasi Tinggi),49257.83
DKI Jakarta,Bawang Merah,2022-07,69005.56,59430.77,16.11,Lonjakan Ekstrem (Inflasi Tinggi),59104.61
DKI Jakarta,Bawang Merah,2022-08,41976.79,69005.56,-39.17,Penurunan Signifikan (Deflasi),56804.37
DKI Jakarta,Bawang Merah,2022-09,39667.31,41976.79,-5.5,Fluktuasi Normal,50216.55
DKI Jakarta,Bawang Merah,2022-10,38817.24,39667.31,-2.14,Fluktuasi Normal,40153.78
DKI Jakarta,Bawang Merah,2022-11,38266.67,38817.24,-1.42,Fluktuasi Normal,38917.07
DKI Jakarta,Bawang Merah,2022-12,36841.38,38266.67,-3.72,Fluktuasi Normal,37975.1
DKI Jakarta,Bawang Merah,2023-01,45720.97,36841.38,24.1,Lonjakan Ekstrem (Inflasi Tinggi),40276.34
DKI Jakarta,Bawang Merah,2023-02,46550.0,45720.97,1.81,Fluktuasi Normal,43037.45
DKI Jakarta,Bawang Merah,2023-03,42023.21,46550.0,-9.72,Fluktuasi Normal,44764.73
DKI Jakarta,Bawang Merah,2023-04,44879.63,42023.21,6.8,Fluktuasi Normal,44484.28
DKI Jakarta,Bawang Merah,2023-05,53775.0,44879.63,19.82,Lonjakan Ekstrem (Inflasi Tinggi),46892.61
DKI Jakarta,Bawang Merah,2023-06,48364.0,53775.0,-10.06,Penurunan Signifikan (Deflasi),49006.21
DKI Jakarta,Bawang Merah,2023-07,39903.57,48364.0,-17.49,Penurunan Signifikan (Deflasi),47347.52
DKI Jakarta,Bawang Merah,2023-08,35125.93,39903.57,-11.97,Penurunan Signifikan (Deflasi),41131.17
DKI Jakarta,Bawang Merah,2023-09,34363.46,35125.93,-2.17,Fluktuasi Normal,36464.32
DKI Jakarta,Bawang Merah,2023-10,32154.84,34363.46,-6.43,Fluktuasi Normal,33881.41
DKI Jakarta,Bawang Merah,2023-11,36571.15,32154.84,13.73,Lonjakan Ekstrem (Inflasi Tinggi),34363.15
DKI Jakarta,Bawang Merah,2023-12,40175.86,36571.15,9.86,Fluktuasi Normal,36300.62
DKI Jakarta,Bawang Merah,2024-01,40333.33,40175.86,0.39,Fluktuasi Normal,39026.78
DKI Jakarta,Bawang Merah,2024-02,39330.0,40333.33,-2.49,Fluktuasi Normal,39946.4
DKI Jakarta,Bawang Merah,2024-03,39037.1,39330.0,-0.74,Fluktuasi Normal,39566.81
DKI Jakarta,Bawang Merah,2024-04,58621.15,39037.1,50.17,Lonjakan Ekstrem (Inflasi Tinggi),45662.75
DKI Jakarta,Bawang Merah,2024-05,59087.04,58621.15,0.79,Fluktuasi Normal,52248.43
DKI Jakarta,Bawang Merah,2024-06,48516.67,59087.04,-17.89,Penurunan Signifikan (Deflasi),55408.29
DKI Jakarta,Bawang Merah,2024-07,37385.0,48516.67,-22.94,Penurunan Signifikan (Deflasi),48329.57
DKI Jakarta,Bawang Merah,2024-08,31843.1,37385.0,-14.82,Penurunan Signifikan (Deflasi),39248.26
DKI Jakarta,Bawang Merah,2024-09,31848.33,31843.1,0.02,Fluktuasi Normal,33692.14
DKI Jakarta,Bawang Merah,2024-10,33232.26,31848.33,4.35,Fluktuasi Normal,32307.9
DKI Jakarta,Bawang Merah,2024-11,45468.33,33232.26,36.82,Lonjakan Ekstrem (Inflasi Tinggi),36849.64
DKI Jakarta,Bawang Merah,2024-12,45219.35,45468.33,-0.55,Fluktuasi Normal,41306.65
DKI Jakarta,Bawang Merah,2025-01,42009.62,45219.35,-7.1,Fluktuasi Normal,44232.43
DKI Jakarta,Bawang Merah,2025-02,37042.59,42009.62,-11.82,Penurunan Signifikan (Deflasi),41423.85
DKI Jakarta,Bawang Merah,2025-03,56905.0,37042.59,53.62,Lonjakan Ekstrem (Inflasi Tinggi),45319.07
DKI Jakarta,Bawang Merah,2025-04,61725.86,56905.0,8.47,Fluktuasi Normal,51891.15
DKI Jakarta,Bawang Merah,2025-05,48035.71,61725.86,-22.18,Penurunan Signifikan (Deflasi),55555.52
DKI Jakarta,Bawang Merah,2025-06,51065.0,48035.71,6.31,Fluktuasi Normal,53608.86
DKI Jakarta,Bawang Merah,2025-07,55653.23,51065.0,8.99,Fluktuasi Normal,51584.65
DKI Jakarta,Bawang Merah,2025-08,54725.81,55653.23,-1.67,Fluktuasi Normal,53814.68
DKI Jakarta,Bawang Merah,2025-09,42085.0,54725.81,-23.1,Penurunan Signifikan (Deflasi),50821.35
DKI Jakarta,Bawang Merah,2025-10,45622.22,42085.0,8.4,Fluktuasi Normal,47477.68
DKI Jakarta,Bawang Merah,2025-11,45423.33,45622.22,-0.44,Fluktuasi Normal,44376.85
DKI Jakarta,Bawang Merah,2025-12,51327.59,45423.33,13.0,Lonjakan Ekstrem (Inflasi Tinggi),47457.71
DKI Jakarta,Bawang Merah,2026-01,45760.34,51327.59,-10.85,Penurunan Signifikan (Deflasi),47503.75
DKI Jakarta,Bawang Merah,2026-02,48295.83,45760.34,5.54,Fluktuasi Normal,48461.25
DKI Jakarta,Bawang Putih,2022-01,34535.71,,,Data Awal (Baseline),34535.71
DKI Jakarta,Bawang Putih,2022-02,35000.0,34535.71,1.34,Fluktuasi Normal,34767.85
DKI Jakarta,Bawang Putih,2022-03,36314.29,35000.0,3.76,Fluktuasi Normal,35283.33
DKI Jakarta,Bawang Putih,2022-04,40195.65,36314.29,10.69,Lonjakan Ekstrem (Inflasi Tinggi),37169.98
DKI Jakarta,Bawang Putih,2022-05,41155.0,40195.65,2.39,Fluktuasi Normal,39221.65
DKI Jakarta,Bawang Putih,2022-06,40040.38,41155.0,-2.71,Fluktuasi Normal,40463.68
DKI Jakarta,Bawang Putih,2022-07,37650.0,40040.38,-5.97,Fluktuasi Normal,39615.13
DKI Jakarta,Bawang Putih,2022-08,37241.07,37650.0,-1.09,Fluktuasi Normal,38310.48
DKI Jakarta,Bawang Putih,2022-09,37538.46,37241.07,0.8,Fluktuasi Normal,37476.51
DKI Jakarta,Bawang Putih,2022-10,35541.38,37538.46,-5.32,Fluktuasi Normal,36773.64
DKI Jakarta,Bawang Putih,2022-11,34835.0,35541.38,-1.99,Fluktuasi Normal,35971.61
DKI Jakarta,Bawang Putih,2022-12,34431.03,34835.0,-1.16,Fluktuasi Normal,34935.8
DKI Jakarta,Bawang Putih,2023-01,35648.39,34431.03,3.54,Fluktuasi Normal,34971.47
DKI Jakarta,Bawang Putih,2023-02,36208.33,35648.39,1.57,Fluktuasi Normal,35429.25
DKI Jakarta,Bawang Putih,2023-03,39541.07,36208.33,9.2,Fluktuasi Normal,37132.6
DKI Jakarta,Bawang Putih,2023-04,40342.59,39541.07,2.03,Fluktuasi Normal,38697.33
DKI Jakarta,Bawang Putih,2023-05,44078.57,40342.59,9.26,Fluktuasi Normal,41320.74
DKI Jakarta,Bawang Putih,2023-06,43298.0,44078.57,-1.77,Fluktuasi Normal,42573.05
DKI Jakarta,Bawang Putih,2023-07,45892.86,43298.0,5.99,Fluktuasi Normal,44423.14
DKI Jakarta,Bawang Putih,2023-08,46796.3,45892.86,1.97,Fluktuasi Normal,45329.05
DKI Jakarta,Bawang Putih,2023-09,44961.54,46796.3,-3.92,Fluktuasi Normal,45883.57
DKI Jakarta,Bawang Putih,2023-10,45054.84,44961.54,0.21,Fluktuasi Normal,45604.23
DKI Jakarta,Bawang Putih,2023-11,44625.0,45054.84,-0.95,Fluktuasi Normal,44880.46
DKI Jakarta,Bawang Putih,2023-12,45474.14,44625.0,1.9,Fluktuasi Normal,45051.33
DKI Jakarta,Bawang Putih,2024-01,46388.33,45474.14,2.01,Fluktuasi Normal,45495.82
DKI Jakarta,Bawang Putih,2024-02,46690.0,46388.33,0.65,Fluktuasi Normal,46184.16
DKI Jakarta,Bawang Putih,2024-03,47422.58,46690.0,1.57,Fluktuasi Normal,46833.64
DKI Jakarta,Bawang Putih,2024-04,52811.54,47422.58,11.36,Lonjakan Ekstrem (Inflasi Tinggi),48974.71
DKI Jakarta,Bawang Putih,2024-05,57979.63,52811.54,9.79,Fluktuasi Normal,52737.92
DKI Jakarta,Bawang Putih,2024-06,51246.67,57979.63,-11.61,Penurunan Signifikan (Deflasi),54012.61
DKI Jakarta,Bawang Putih,2024-07,47778.33,51246.67,-6.77,Fluktuasi Normal,52334.88
DKI Jakarta,Bawang Putih,2024-08,48248.28,47778.33,0.98,Fluktuasi Normal,49091.09
DKI Jakarta,Bawang Putih,2024-09,48123.33,48248.28,-0.26,Fluktuasi Normal,48049.98
DKI Jakarta,Bawang Putih,2024-10,48995.16,48123.33,1.81,Fluktuasi Normal,48455.59
DKI Jakarta,Bawang Putih,2024-11,48918.33,48995.16,-0.16,Fluktuasi Normal,48678.94
DKI Jakarta,Bawang Putih,2024-12,51574.19,48918.33,5.43,Fluktuasi Normal,49829.23
DKI Jakarta,Bawang Putih,2025-01,50455.77,51574.19,-2.17,Fluktuasi Normal,50316.1
DKI Jakarta,Bawang Putih,2025-02,50407.41,50455.77,-0.1,Fluktuasi Normal,50812.46
DKI Jakarta,Bawang Putih,2025-03,53728.33,50407.41,6.59,Fluktuasi Normal,51530.5
DKI Jakarta,Bawang Putih,2025-04,60110.34,53728.33,11.88,Lonjakan Ekstrem (Inflasi Tinggi),54748.69
DKI Jakarta,Bawang Putih,2025-05,56289.29,60110.34,-6.36,Fluktuasi Normal,56709.32
DKI Jakarta,Bawang Putih,2025-06,52143.33,56289.29,-7.37,Fluktuasi Normal,56180.99
DKI Jakarta,Bawang Putih,2025-07,49785.48,52143.33,-4.52,Fluktuasi Normal,52739.37
DKI Jakarta,Bawang Putih,2025-08,46479.03,49785.48,-6.64,Fluktuasi Normal,49469.28
DKI Jakarta,Bawang Putih,2025-09,44890.0,46479.03,-3.42,Fluktuasi Normal,47051.5
DKI Jakarta,Bawang Putih,2025-10,43642.59,44890.0,-2.78,Fluktuasi Normal,45003.87
DKI Jakarta,Bawang Putih,2025-11,43265.0,43642.59,-0.87,Fluktuasi Normal,43932.53
DKI Jakarta,Bawang Putih,2025-12,44237.93,43265.0,2.25,Fluktuasi Normal,43715.17
DKI Jakarta,Bawang Putih,2026-01,44450.0,44237.93,0.48,Fluktuasi Normal,43984.31
DKI Jakarta,Bawang Putih,2026-02,43616.67,44450.0,-1.87,Fluktuasi Normal,44101.53
DKI Jakarta,Beras,2022-01,13521.43,,,Data Awal (Baseline),13521.43
DKI Jakarta,Beras,2022-02,13476.0,13521.43,-0.34,Fluktuasi Normal,13498.72
DKI Jakarta,Beras,2022-03,13450.0,13476.0,-0.19,Fluktuasi Normal,13482.48
DKI Jakarta,Beras,2022-04,13450.0,13450.0,0.0,Fluktuasi Normal,13458.67
DKI Jakarta,Beras,2022-05,13410.0,13450.0,-0.3,Fluktuasi Normal,13436.67
DKI Jakarta,Beras,2022-06,13388.46,13410.0,-0.16,Fluktuasi Normal,13416.15
DKI Jakarta,Beras,2022-07,13438.89,13388.46,0.38,Fluktuasi Normal,13412.45
DKI Jakarta,Beras,2022-08,13480.36,13438.89,0.31,Fluktuasi Normal,13435.9
DKI Jakarta,Beras,2022-09,13607.69,13480.36,0.94,Fluktuasi Normal,13508.98
DKI Jakarta,Beras,2022-10,13750.0,13607.69,1.05,Fluktuasi Normal,13612.68
DKI Jakarta,Beras,2022-11,13816.67,13750.0,0.48,Fluktuasi Normal,13724.79
DKI Jakarta,Beras,2022-12,13991.38,13816.67,1.26,Fluktuasi Normal,13852.68
DKI Jakarta,Beras,2023-01,14153.23,13991.38,1.16,Fluktuasi Normal,13987.09
DKI Jakarta,Beras,2023-02,14435.42,14153.23,1.99,Fluktuasi Normal,14193.34
DKI Jakarta,Beras,2023-03,14432.14,14435.42,-0.02,Fluktuasi Normal,14340.26
DKI Jakarta,Beras,2023-04,14442.59,14432.14,0.07,Fluktuasi Normal,14436.72
DKI Jakarta,Beras,2023-05,14425.0,14442.59,-0.12,Fluktuasi Normal,14433.24
DKI Jakarta,Beras,2023-06,14500.0,14425.0,0.52,Fluktuasi Normal,14455.86
DKI Jakarta,Beras,2023-07,14466.07,14500.0,-0.23,Fluktuasi Normal,14463.69
DKI Jakarta,Beras,2023-08,14681.48,14466.07,1.49,Fluktuasi Normal,14549.18
DKI Jakarta,Beras,2023-09,15155.77,14681.48,3.23,Fluktuasi Normal,14767.77
DKI Jakarta,Beras,2023-10,15200.0,15155.77,0.29,Fluktuasi Normal,15012.42
DKI Jakarta,Beras,2023-11,15200.0,15200.0,0.0,Fluktuasi Normal,15185.26
DKI Jakarta,Beras,2023-12,15312.07,15200.0,0.74,Fluktuasi Normal,15237.36
DKI Jakarta,Beras,2024-01,15450.0,15312.07,0.9,Fluktuasi Normal,15320.69
DKI Jakarta,Beras,2024-02,15980.0,15450.0,3.43,Fluktuasi Normal,15580.69
DKI Jakarta,Beras,2024-03,16150.0,15980.0,1.06,Fluktuasi Normal,15860.0
DKI Jakarta,Beras,2024-04,15725.0,16150.0,-2.63,Fluktuasi Normal,15951.67
DKI Jakarta,Beras,2024-05,15475.93,15725.0,-1.58,Fluktuasi Normal,15783.64
DKI Jakarta,Beras,2024-06,15460.0,15475.93,-0.1,Fluktuasi Normal,15553.64
DKI Jakarta,Beras,2024-07,15640.0,15460.0,1.16,Fluktuasi Normal,15525.31
DKI Jakarta,Beras,2024-08,15629.31,15640.0,-0.07,Fluktuasi Normal,15576.44
DKI Jakarta,Beras,2024-09,15571.67,15629.31,-0.37,Fluktuasi Normal,15613.66
DKI Jakarta,Beras,2024-10,15550.0,15571.67,-0.14,Fluktuasi Normal,15583.66
DKI Jakarta,Beras,2024-11,15463.33,15550.0,-0.56,Fluktuasi Normal,15528.33
DKI Jakarta,Beras,2024-12,15480.65,15463.33,0.11,Fluktuasi Normal,15497.99
DKI Jakarta,Beras,2025-01,15671.15,15480.65,1.23,Fluktuasi Normal,15538.38
DKI Jakarta,Beras,2025-02,15703.7,15671.15,0.21,Fluktuasi Normal,15618.5
DKI Jakarta,Beras,2025-03,15696.67,15703.7,-0.04,Fluktuasi Normal,15690.51
DKI Jakarta,Beras,2025-04,15694.83,15696.67,-0.01,Fluktuasi Normal,15698.4
DKI Jakarta,Beras,2025-05,15667.86,15694.83,-0.17,Fluktuasi Normal,15686.45
DKI Jakarta,Beras,2025-06,15941.67,15667.86,1.75,Fluktuasi Normal,15768.12
DKI Jakarta,Beras,2025-07,16158.06,15941.67,1.36,Fluktuasi Normal,15922.53
DKI Jakarta,Beras,2025-08,16230.65,16158.06,0.45,Fluktuasi Normal,16110.13
DKI Jakarta,Beras,2025-09,16315.0,16230.65,0.52,Fluktuasi Normal,16234.57
DKI Jakarta,Beras,2025-10,16309.26,16315.0,-0.04,Fluktuasi Normal,16284.97
DKI Jakarta,Beras,2025-11,16300.0,16309.26,-0.06,Fluktuasi Normal,16308.09
DKI Jakarta,Beras,2025-12,16300.0,16300.0,0.0,Fluktuasi Normal,16303.09
DKI Jakarta,Beras,2026-01,16410.34,16300.0,0.68,Fluktuasi Normal,16336.78
DKI Jakarta,Beras,2026-02,16516.67,16410.34,0.65,Fluktuasi Normal,16409.0
DKI Jakarta,Cabai Merah,2022-01,40653.57,,,Data Awal (Baseline),40653.57
DKI Jakarta,Cabai Merah,2022-02,42736.0,40653.57,5.12,Fluktuasi Normal,41694.79
DKI Jakarta,Cabai Merah,2022-03,54925.0,42736.0,28.52,Lonjakan Ekstrem (Inflasi Tinggi),46104.86
DKI Jakarta,Cabai Merah,2022-04,51547.83,54925.0,-6.15,Fluktuasi Normal,49736.28
DKI Jakarta,Cabai Merah,2022-05,55142.5,51547.83,6.97,Fluktuasi Normal,53871.78
DKI Jakarta,Cabai Merah,2022-06,82240.38,55142.5,49.14,Lonjakan Ekstrem (Inflasi Tinggi),62976.9
DKI Jakarta,Cabai Merah,2022-07,104070.37,82240.38,26.54,Lonjakan Ekstrem (Inflasi Tinggi),80484.42
DKI Jakarta,Cabai Merah,2022-08,79478.57,104070.37,-23.63,Penurunan Signifikan (Deflasi),88596.44
DKI Jakarta,Cabai Merah,2022-09,76957.69,79478.57,-3.17,Fluktuasi Normal,86835.54
DKI Jakarta,Cabai Merah,2022-10,60122.41,76957.69,-21.88,Penurunan Signifikan (Deflasi),72186.22
DKI Jakarta,Cabai Merah,2022-11,46706.67,60122.41,-22.31,Penurunan Signifikan (Deflasi),61262.26
DKI Jakarta,Cabai Merah,2022-12,44400.0,46706.67,-4.94,Fluktuasi Normal,50409.69
DKI Jakarta,Cabai Merah,2023-01,50553.23,44400.0,13.86,Lonjakan Ekstrem (Inflasi Tinggi),47219.97
DKI Jakarta,Cabai Merah,2023-02,51918.75,50553.23,2.7,Fluktuasi Normal,48957.33
DKI Jakarta,Cabai Merah,2023-03,49826.79,51918.75,-4.03,Fluktuasi Normal,50766.26
DKI Jakarta,Cabai Merah,2023-04,48779.63,49826.79,-2.1,Fluktuasi Normal,50175.06
DKI Jakarta,Cabai Merah,2023-05,47053.57,48779.63,-3.54,Fluktuasi Normal,48553.33
DKI Jakarta,Cabai Merah,2023-06,45546.0,47053.57,-3.2,Fluktuasi Normal,47126.4
DKI Jakarta,Cabai Merah,2023-07,46798.21,45546.0,2.75,Fluktuasi Normal,46465.93
DKI Jakarta,Cabai Merah,2023-08,48198.15,46798.21,2.99,Fluktuasi Normal,46847.45
DKI Jakarta,Cabai Merah,2023-09,48761.54,48198.15,1.17,Fluktuasi Normal,47919.3
DKI Jakarta,Cabai Merah,2023-10,53725.81,48761.54,10.18,Lonjakan Ekstrem (Inflasi Tinggi),50228.5
DKI Jakarta,Cabai Merah,2023-11,79309.62,53725.81,47.62,Lonjakan Ekstrem (Inflasi Tinggi),60598.99
DKI Jakarta,Cabai Merah,2023-12,95163.79,79309.62,19.99,Lonjakan Ekstrem (Inflasi Tinggi),76066.41
DKI Jakarta,Cabai Merah,2024-01,78158.33,95163.79,-17.87,Penurunan Signifikan (Deflasi),84210.58
DKI Jakarta,Cabai Merah,2024-02,88790.0,78158.33,13.6,Lonjakan Ekstrem (Inflasi Tinggi),87370.71
DKI Jakarta,Cabai Merah,2024-03,83117.74,88790.0,-6.39,Fluktuasi Normal,83355.36
DKI Jakarta,Cabai Merah,2024-04,57059.62,83117.74,-31.35,Penurunan Signifikan (Deflasi),76322.45
DKI Jakarta,Cabai Merah,2024-05,68785.19,57059.62,20.55,Lonjakan Ekstrem (Inflasi Tinggi),69654.18
DKI Jakarta,Cabai Merah,2024-06,64343.33,68785.19,-6.46,Fluktuasi Normal,63396.05
DKI Jakarta,Cabai Merah,2024-07,53826.67,64343.33,-16.34,Penurunan Signifikan (Deflasi),62318.4
DKI Jakarta,Cabai Merah,2024-08,49736.21,53826.67,-7.6,Fluktuasi Normal,55968.74
DKI Jakarta,Cabai Merah,2024-09,43588.33,49736.21,-12.36,Penurunan Signifikan (Deflasi),49050.4
DKI Jakarta,Cabai Merah,2024-10,39711.29,43588.33,-8.89,Fluktuasi Normal,44345.28
DKI Jakarta,Cabai Merah,2024-11,36538.33,39711.29,-7.99,Fluktuasi Normal,39945.98
DKI Jakarta,Cabai Merah,2024-12,49940.32,36538.33,36.68,Lonjakan Ekstrem (Inflasi Tinggi),42063.31
DKI Jakarta,Cabai Merah,2025-01,67015.38,49940.32,34.19,Lonjakan Ekstrem (Inflasi Tinggi),51164.68
DKI Jakarta,Cabai Merah,2025-02,59220.37,67015.38,-11.63,Penurunan Signifikan (Deflasi),58725.36
DKI Jakarta,Cabai Merah,2025-03,68013.33,59220.37,14.85,Lonjakan Ekstrem (Inflasi Tinggi),64749.69
DKI Jakarta,Cabai Merah,2025-04,68756.9,68013.33,1.09,Fluktuasi Normal,65330.2
DKI Jakarta,Cabai Merah,2025-05,48887.5,68756.9,-28.9,Penurunan Signifikan (Deflasi),61885.91
DKI Jakarta,Cabai Merah,2025-06,50448.33,48887.5,3.19,Fluktuasi Normal,56030.91
DKI Jakarta,Cabai Merah,2025-07,48111.29,50448.33,-4.63,Fluktuasi Normal,49149.04
DKI Jakarta,Cabai Merah,2025-08,46043.55,48111.29,-4.3,Fluktuasi Normal,48201.06
DKI Jakarta,Cabai Merah,2025-09,60938.33,46043.55,32.35,Lonjakan Ekstrem (Inflasi Tinggi),51697.72
DKI Jakarta,Cabai Merah,2025-10,65712.96,60938.33,7.84,Fluktuasi Normal,57564.95
